Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,12215,12301,86,0.6991302
1,300223,300443,220,0.0732252
2,43229,43347,118,0.27222183
3,44936,45034,98,0.21761337
4,41001,41064,63,0.15341905
5,55110,55149,39,0.07071751
