Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,13772,13914,142,1.0205548
1,1979093,1979567,474,0.023944631
2,166332,166470,138,0.08289782
3,184276,184556,280,0.15171547
4,178224,178399,175,0.09809472
5,293379,293488,109,0.03713951
6,170688,170770,82,0.0480178
