Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440725612407,1440725626321,13914,0,0,0,
1,1440725626386,1440727605953,1979567,1,1,1,
2,1440727605974,1440727772444,166470,2,2,2,
3,1440727773443,1440727957999,184556,3 4,4,3,
4,1440727958030,1440728136429,178399,5 6,6,5,
5,1440728136453,1440728429941,293488,7 8,8,7,
6,1440728429992,1440728600762,170770,9,9,9,
