Stage ID,Stage Name,Parent IDs,Number of Tasks,Submission Time,Completion Time,Duration,Executed,
0,first at GeneralizedLinearAlgorithm.scala:182,,1,1440725612543,1440725626315,13772,True,
1,count at DataValidators.scala:38,,2400,1440725626860,1440727605953,1979093,True,
2,count at GradientDescent.scala:161,,2400,1440727606112,1440727772444,166332,True,
3,treeAggregate at GradientDescent.scala:189,,2400,1440727773703,1440727956644,182941,True,
4,treeAggregate at GradientDescent.scala:189,3,48,1440727956663,1440727957998,1335,True,
5,treeAggregate at GradientDescent.scala:189,,2400,1440727958197,1440728135503,177306,True,
6,treeAggregate at GradientDescent.scala:189,5,48,1440728135511,1440728136429,918,True,
7,treeAggregate at GradientDescent.scala:189,,2400,1440728136554,1440728429259,292705,True,
8,treeAggregate at GradientDescent.scala:189,7,48,1440728429266,1440728429940,674,True,
9,mean at LogisticRegressionApp.java:93,,2400,1440728430074,1440728600762,170688,True,
