Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440692717552,1440692729561,12009,0,0,0,
1,1440692729631,1440693436905,707274,1,1,1,
2,1440693436921,1440693472746,35825,2,2,2,
3,1440693474442,1440693514362,39920,3 4,4,3,
4,1440693514389,1440693551766,37377,5 6,6,5,
5,1440693551790,1440693589326,37536,7 8,8,7,
6,1440693589388,1440693630331,40943,9,9,9,
