Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,11922,12009,87,0.72445667
1,707058,707274,216,0.03053979
2,35761,35825,64,0.17864619
3,39796,39920,124,0.31062126
4,37290,37377,87,0.23276347
5,37477,37536,59,0.15718244
6,40912,40943,31,0.07571502
