Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440175270167,1440175281247,11080,0,0,0,
1,1440175281328,1440176118693,837365,1,1,1,
2,1440176118709,1440176171773,53064,2,2,2,
3,1440176172755,1440176230223,57468,3 4,4,3,
4,1440176230252,1440176286186,55934,5 6,6,5,
5,1440176286210,1440176341626,55416,7 8,8,7,
6,1440176341651,1440176402344,60693,9,9,9,
