Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,199216,199394,178,0.08927049
1,853194,853510,316,0.037023585
2,1572363,1572493,130,0.008267127
3,971918,972029,111,0.011419413
4,946363,946484,121,0.012784157
5,364652,364751,99,0.027141804
