Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440528355884,1440528361633,5749,0,0,0,
1,1440528361675,1440528723769,362094,1,1,1,
2,1440528723786,1440528726840,3054,2,2,2,
3,1440528727803,1440528733297,5494,3 4,4,3,
4,1440528733326,1440528737828,4502,5 6,6,5,
5,1440528737854,1440528742063,4209,7 8,8,7,
6,1440528742088,1440528748787,6699,9,9,9,
