Stage ID,Real Duration,Estimated Duration,Error,Error Percentage,Size,Error/AppDuration
180,41940,51859,9919,0.23650453028135432,4.838452653028071,0.010578337177965406
126,12054,18653,6599,0.5474531275925004,4.838452653028071,0.007037649666034249
63,12853,18458,5605,0.436084960709562,4.838452653028071,0.005977576356739197
127,10447,10230,217,0.020771513353115726,4.838452653028071,2.3142445484610274E-4
0,38130,40903,2773,0.07272488853920797,7.3821560107171535,0.0013081391920483252
64,19824,26451,6627,0.3342917675544794,7.3821560107171535,0.0031262309504883705
128,56579,88283,31704,0.5603492461867478,7.3821560107171535,0.014956092659466319
65,63231,84820,21589,0.34143062738213853,7.3821560107171535,0.01018442734119412
3,29467,29396,71,0.002409475005938847,7.3821560107171535,3.349364682128781E-5
4,22640,25497,2857,0.12619257950530036,7.3821560107171535,0.0013477654784284404
5,31103,35644,4541,0.14599877825290164,7.3821560107171535,0.002142178172048844
6,35911,36483,572,0.015928267104786835,7.3821560107171535,2.698361405884032E-4
7,68425,100848,32423,0.47384727804165144,7.3821560107171535,0.015295274801219923
8,34053,48984,14931,0.43846357149149856,7.3821560107171535,0.007043572404065468
9,147258,151955,4697,0.03189639951649486,7.3821560107171535,0.0022157698467547724
270,8019,16255,8236,1.0270607307644344,7.3821560107171535,0.0038852630312693854
207,18534,25723,7189,0.38788173087299016,7.3821560107171535,0.0033913496760315217
208,15938,21073,5135,0.32218597063621535,7.3821560107171535,0.002422392625736801
209,60692,72072,11380,0.18750411915903248,7.3821560107171535,0.005368418321496553
18,37317,26542,10775,0.2887423962269207,7.3821560107171535,0.005083014711258819
82,25944,28208,2264,0.08726487819919827,7.3821560107171535,0.0010680227662450085
19,38929,28271,10658,0.2737804721415911,7.3821560107171535,0.005027820955229373
83,14499,27597,13098,0.9033726463894062,7.3821560107171535,0.006178870226270812
20,102127,116365,14238,0.13941465038628376,7.3821560107171535,0.006716655541429519
84,75361,93236,17875,0.23719165085388993,7.3821560107171535,0.008432379393387599
151,22623,24977,2354,0.10405339698536888,7.3821560107171535,0.0011104795016522746
152,14444,18993,4549,0.3149404597064525,7.3821560107171535,0.0021459521040850457
153,58743,84534,25791,0.4390480567897452,7.3821560107171535,0.012166685143208927
31,41774,49199,7425,0.17774213625700197,7.3821560107171535,0.0035026806710994644
32,35969,28562,7407,0.20592732630876587,7.3821560107171535,0.003494189324018011
33,74912,90691,15779,0.21063381033746262,7.3821560107171535,0.007443609199902821
103,28424,27198,1226,0.04313256403039685,7.3821560107171535,5.783550845478711E-4
104,18712,23674,4962,0.2651774262505344,7.3821560107171535,0.002340781345453945
105,61769,81237,19468,0.31517427835969497,7.3821560107171535,0.009183863610096212
46,23553,22367,1186,0.05035451959410691,7.3821560107171535,5.594854243668639E-4
238,23364,25527,2163,0.09257832562917309,7.3821560107171535,0.001020376874287965
47,19927,24271,4344,0.21799568424750337,7.3821560107171535,0.0020492450956573834
239,140267,38839,101428,0.7231066466096802,7.3821560107171535,0.04784779732098
48,85189,89650,4461,0.05236591578724953,7.3821560107171535,0.0021044388516868297
240,367008,119418,247590,0.6746174470311274,7.3821560107171535,0.11679847910538942
178,18735,22795,4060,0.21670669869228718,7.3821560107171535,0.0019152705083722323
179,14732,24636,9904,0.6722780342112409,7.3821560107171535,0.004672127860817387
180,62419,75481,13062,0.2092632051138275,7.3821560107171535,0.006161887532107906
126,22816,27583,4767,0.20893232819074334,7.3821560107171535,0.002248791752071535
63,45350,27052,18298,0.40348401323043,7.3821560107171535,0.008631926049801751
127,16420,19843,3423,0.2084652862362972,7.3821560107171535,0.0016147711699896925
0,57150,55474,1676,0.029326334208223972,9.9330182550475,5.050561362663152E-4
64,39975,36325,3650,0.09130706691682301,9.9330182550475,0.0010999134232530135
128,158228,121460,36768,0.23237353692140456,9.9330182550475,0.011079894998949808
65,143970,110161,33809,0.23483364589845107,9.9330182550475,0.010188211760756476
3,33720,35289,1569,0.04653024911032028,9.9330182550475,4.7281209892711734E-4
4,34137,33633,504,0.01476403901924598,9.9330182550475,1.5187845625192297E-4
5,47451,47805,354,0.00746032749573244,9.9330182550475,1.0667653474837447E-4
6,40744,43851,3107,0.07625662674258786,9.9330182550475,9.36282467410168E-4
7,169456,125132,44324,0.261566424322538,9.9330182550475,0.013356866458155226
8,135537,54898,80639,0.5949593100039103,9.9330182550475,0.02430025165416432
9,255785,199526,56259,0.2199464393924585,9.9330182550475,0.0169534326791209
270,29227,16936,12291,0.42053580593287027,9.9330182550475,0.0037038454480007644
207,32458,34472,2014,0.06204941770903937,9.9330182550475,6.069111327209779E-4
208,32336,29214,3122,0.09654873824839189,9.9330182550475,9.408026595605229E-4
209,124756,95665,29091,0.23318317355477894,9.9330182550475,0.008766460656398196
18,39656,34884,4772,0.12033487996772241,9.9330182550475,0.0014380237960995564
82,28885,36710,7825,0.2709018521724078,9.9330182550475,0.0023580335717684467
19,66308,37031,29277,0.44153043373348616,9.9330182550475,0.008822511039062597
83,42555,37397,5158,0.12120784866643168,9.9330182550475,0.0015543434074353545
20,215615,152548,63067,0.292498202815203,9.9330182550475,0.019004997223095288
84,173322,127892,45430,0.26211329202294,9.9330182550475,0.013690155292708056
151,34564,34307,257,0.00743548200439764,9.9330182550475,7.744595884274643E-5
152,29131,28208,923,0.03168445985376403,9.9330182550475,2.781424903185018E-4
153,152298,107820,44478,0.2920458574636568,9.9330182550475,0.013403273764232202
31,147242,55722,91520,0.6215617826435392,9.9330182550475,0.027579199040031727
32,33965,38169,4204,0.1237744737229501,9.9330182550475,0.001266859186672786
33,135725,124639,11086,0.08167986737889114,9.9330182550475,0.0033407233452555913
103,39195,35819,3376,0.08613343538716672,9.9330182550475,0.0010173445799731983
104,34034,33639,395,0.011606041017805723,9.9330182550475,1.1903172662601105E-4
105,133406,107787,25619,0.19203783937753924,9.9330182550475,0.007720186846662727
46,30643,31610,967,0.03155696243840355,9.9330182550475,2.9140172062620936E-4
238,33050,35091,2041,0.06175491679273828,9.9330182550475,6.150474785916166E-4
47,39443,34395,5048,0.12798215145906752,9.9330182550475,0.0015211953316660856
239,26834,46906,20072,0.7480062607140195,9.9330182550475,0.006048619789461504
48,174841,114357,60484,0.3459371657677547,9.9330182550475,0.018226620134804184
240,97572,135146,37574,0.385089984831714,9.9330182550475,0.011322779990495543
178,31089,31835,746,0.023995625462382195,9.9330182550475,2.2480422294431454E-4
179,51067,33246,17821,0.3489729179313451,9.9330182550475,0.005370289620764919
180,141691,99170,42521,0.30009668927454813,9.9330182550475,0.012813539361682572
126,32776,36538,3762,0.11477910666341225,9.9330182550475,0.0011336641913089964
63,30946,35670,4724,0.15265300846636076,9.9330182550475,0.0014235591812184207
127,25510,29483,3973,0.15574284594276755,9.9330182550475,0.0011972482275573212
0,70322,69967,355,0.005048206820056312,12.470088510774076,7.970517616640106E-5
64,35838,46147,10309,0.28765556113622415,12.470088510774076,0.002314593411547686
128,201406,151953,49453,0.2455388618015352,12.470088510774076,0.011103267822414173
65,178521,135365,43156,0.24174186790349594,12.470088510774076,0.00968945516235832
3,44338,40975,3363,0.07584915873517073,12.470088510774076,7.550662181622725E-4
4,42332,41725,607,0.014339034300292923,12.470088510774076,1.362846251633956E-4
5,56592,59900,3308,0.05845349165959853,12.470088510774076,7.427175288970554E-4
6,56528,51179,5349,0.09462567223322955,12.470088510774076,0.0012009661614481107
7,209557,149284,60273,0.28762102912334114,12.470088510774076,0.013532591783316877
8,91119,60779,30340,0.3329711695694641,12.470088510774076,0.0068119860419397415
9,391856,242550,149306,0.3810226205544894,12.470088510774076,0.033522425444227254
270,27903,18102,9801,0.3512525534888722,12.470088510774076,0.002200536427061681
207,77807,43173,34634,0.44512704512447465,12.470088510774076,0.007776081891118688
208,35506,37310,1804,0.050808314087759814,12.470088510774076,4.0503700789911974E-4
209,196485,119131,77354,0.39368908568084077,12.470088510774076,0.017367645625847288
18,44049,43181,868,0.019705328157279392,12.470088510774076,1.9488476876742568E-4
82,80060,45166,34894,0.4358481139145641,12.470088510774076,0.007834457513099713
19,41218,45743,4525,0.10978213401911786,12.470088510774076,0.0010159603440928586
83,64206,47144,17062,0.26573840451048186,12.470088510774076,0.0038307879316933375
20,308366,185300,123066,0.39909069093220395,12.470088510774076,0.027630978056603698
84,207282,160466,46816,0.22585656255728911,12.470088510774076,0.010511204302552766
151,70565,43587,26978,0.3823141784170623,12.470088510774076,0.0060571443454004725
152,42296,37373,4923,0.11639398524683185,12.470088510774076,0.0011053199500484293
153,190428,130980,59448,0.3121809817883925,12.470088510774076,0.01334736144433862
31,110985,62210,48775,0.43947380276613957,12.470088510774076,0.010951042162017498
32,54072,47724,6348,0.11739902352418997,12.470088510774076,0.0014252632628290532
33,242925,155627,87298,0.35936194298651847,12.470088510774076,0.019600288644998534
103,44406,44393,13,2.9275323154528667E-4,12.470088510774076,2.9187810990513065E-6
104,39637,43550,3913,0.0987208920957691,12.470088510774076,8.785531108144432E-4
105,217570,134193,83377,0.3832191938226778,12.470088510774076,0.018719939361200057
46,46557,40804,5753,0.12356895848100179,12.470088510774076,0.0012916728971417051
238,73630,44603,29027,0.39422789623794646,12.470088510774076,0.006517189150935559
47,42379,44464,2085,0.04919889567946389,12.470088510774076,4.681275839632287E-4
239,57141,54930,2211,0.03869375754712028,12.470088510774076,4.96417308461726E-4
48,178859,138930,39929,0.22324288965050681,12.470088510774076,0.008964923884924585
240,191471,150789,40682,0.21247081803510715,12.470088510774076,0.009133988667046558
178,49029,40826,8203,0.16730914356809234,12.470088510774076,0.0018417508735013744
179,60173,41810,18363,0.3051700928988084,12.470088510774076,0.004122890563221472
180,163540,122731,40809,0.24953528188822308,12.470088510774076,0.009162502913168058
126,84456,45445,39011,0.4619091597991854,12.470088510774076,0.008758813035006962
63,55396,44241,11155,0.20136832984331,12.470088510774076,0.002504538704609025
127,34570,39071,4501,0.1301995950245878,12.470088510774076,0.001010571825140764
0,88494,84482,4012,0.045336406988044385,15.0111934710294,0.0012016030558814306
64,62197,55984,6213,0.09989227776259305,15.0111934710294,0.0018608075239759045
128,136256,179991,43735,0.32097669093471115,15.0111934710294,0.013098731218587829
65,138669,160609,21940,0.15821849151576775,15.0111934710294,0.006571079522940825
3,50234,46496,3738,0.07441175299597882,15.0111934710294,0.00111953943740897
4,58915,49829,9086,0.1542221845030977,15.0111934710294,0.002721277508907946
5,84642,72014,12628,0.14919307199735357,15.0111934710294,0.0037821145039059587
6,60555,58518,2037,0.03363884072330939,15.0111934710294,6.100860979138769E-4
7,272152,173475,98677,0.36258046973749963,15.0111934710294,0.029553984233602178
8,49985,66670,16685,0.3338001400420126,15.0111934710294,0.004997195161361333
9,256193,281354,25161,0.098211114277127,15.0111934710294,0.007535776293378035
270,12824,19758,6934,0.5407049282595134,15.0111934710294,0.0020767486514162116
207,43050,51888,8838,0.20529616724738675,15.0111934710294,0.002647000949122653
208,39455,45420,5965,0.15118489418324674,15.0111934710294,0.0017865309641906116
209,102074,142634,40560,0.3973587789250936,15.0111934710294,0.012147811551981762
18,47058,51492,4434,0.09422414892260615,15.0111934710294,0.001327993008419308
82,42221,53636,11415,0.2703630894578527,15.0111934710294,0.003418818265923861
19,43699,54469,10770,0.24645872903270097,15.0111934710294,0.00322563931003066
83,39215,56907,17692,0.4511538951931659,15.0111934710294,0.005298793934360486
20,181653,214871,33218,0.18286513297330625,15.0111934710294,0.009948865979628456
84,136296,191199,54903,0.40282179961260783,15.0111934710294,0.016443572426983594
151,43551,52881,9330,0.2142315905490115,15.0111934710294,0.0027943560596644435
152,44162,46553,2391,0.054141569675286445,15.0111934710294,7.161098969622385E-4
153,151318,154176,2858,0.01888737625398168,15.0111934710294,8.5597745107406E-4
31,43255,68708,25453,0.5884406427002659,15.0111934710294,0.007623230952480073
32,49079,57294,8215,0.16738319851667718,15.0111934710294,0.002460411042887825
33,142089,183889,41800,0.29418181562260276,15.0111934710294,0.012519194350908225
103,51492,52981,1489,0.028917113337994252,15.0111934710294,4.459588609689557E-4
104,41501,53477,11976,0.2885713597262717,15.0111934710294,0.003586839032212366
105,152646,160641,7995,0.052376085845682166,15.0111934710294,0.0023945205463040973
46,41272,50012,8740,0.2117658460942043,15.0111934710294,0.0026176497279171746
238,45584,54130,8546,0.18747806247806248,15.0111934710294,0.002559546290020615
47,71287,54550,16737,0.2347833405810316,15.0111934710294,0.005012769278735669
239,42427,62966,20539,0.48410210479175997,15.0111934710294,0.00615147686060536
48,127876,163542,35666,0.2789108198567362,15.0111934710294,0.010682047505251023
240,114653,166457,51804,0.4518329219470925,15.0111934710294,0.015515414931924635
178,41560,49832,8272,0.19903753609239652,15.0111934710294,0.002477482671548154
179,40303,50387,10084,0.2502046994020296,15.0111934710294,0.0030201807615923095
180,108894,146329,37435,0.3437746799640017,15.0111934710294,0.011211866998235632
126,42471,54366,11895,0.2800734618916437,15.0111934710294,0.0035625793493792666
63,41839,52825,10986,0.2625779774851215,15.0111934710294,0.0032903317975855927
127,36262,48675,12413,0.34231426838012247,15.0111934710294,0.003717721518608225
0,92872,99038,6166,0.06639245413041606,17.559313969686627,0.0015755113512961048
64,54158,65848,11690,0.21584992060268104,17.559313969686627,0.0029869814623177853
128,211539,205591,5948,0.028117746609372267,17.559313969686627,0.0015198088740689638
65,204246,185922,18324,0.08971534326253636,17.559313969686627,0.004682074278486835
3,49930,51855,1925,0.03855397556579211,17.559313969686627,4.918682048726891E-4
4,55777,57956,2179,0.039066281800742245,17.559313969686627,5.567692563208258E-4
5,81059,84162,3103,0.038280758459887244,17.559313969686627,7.928659946597166E-4
6,62902,65878,2976,0.04731169120218753,17.559313969686627,7.604154689356483E-4
7,170078,197733,27655,0.16260186502663485,17.559313969686627,0.007066293613378815
8,59351,72577,13226,0.22284376000404374,17.559313969686627,0.003379453962413604
9,301274,315954,14680,0.04872640851849147,17.559313969686627,0.0037509741545615986
270,19415,21908,2493,0.12840587174864795,17.559313969686627,6.370012648039553E-4
207,50984,60627,9643,0.1891377687117527,17.559313969686627,0.002463940311473944
208,58337,53552,4785,0.08202341567101497,17.559313969686627,0.0012226438235406845
209,143770,166202,22432,0.15602698754955832,17.559313969686627,0.0057317338034826824
18,55474,59825,4351,0.07843313984929877,17.559313969686627,0.001111749900987569
82,55649,62129,6480,0.11644414095491383,17.559313969686627,0.0016557433597792343
19,55720,63220,7500,0.13460157932519742,17.559313969686627,0.0019163696293741136
83,76836,66697,10139,0.13195637461606538,17.559313969686627,0.0025906762229632183
20,194441,241274,46833,0.24085969522888692,17.559313969686627,0.011966578513663716
84,187522,220114,32592,0.17380360704344022,17.559313969686627,0.008327775861408149
151,50870,62201,11331,0.2227442500491449,17.559313969686627,0.002895251236058411
152,54910,55758,848,0.015443452922964852,17.559313969686627,2.1667752609456646E-4
153,137018,177437,40419,0.2949904392123663,17.559313969686627,0.010327699206622973
31,56904,75224,18320,0.32194573316462816,17.559313969686627,0.004681052214684502
32,51678,66891,15213,0.2943805874840358,17.559313969686627,0.0038871641562224523
33,154244,209440,55196,0.35784860351131975,17.559313969686627,0.014103458408391143
103,69365,61593,7772,0.11204497945649823,17.559313969686627,0.001985869967932748
104,68637,63431,5206,0.07584830339321358,17.559313969686627,0.0013302160387362182
105,139736,187163,47427,0.33940430526134996,17.559313969686627,0.012118354988310145
46,57093,59245,2152,0.03769288704394584,17.559313969686627,5.49870325655079E-4
238,57218,63683,6465,0.11298891957076444,17.559313969686627,0.001651910620520486
47,52945,64663,11718,0.22132401548777034,17.559313969686627,0.0029941359089341152
239,49062,71025,21963,0.44765806530512414,17.559313969686627,0.005611896822659154
48,157031,188223,31192,0.19863593812686667,17.559313969686627,0.007970053530591647
240,128520,182168,53648,0.4174291938997821,17.559313969686627,0.013707919716888327
178,62253,58862,3391,0.054471270460861324,17.559313969686627,8.664545884276826E-4
179,56368,58988,2620,0.04648027249503264,17.559313969686627,6.694517905280237E-4
180,172768,169992,2776,0.01606779033154288,17.559313969686627,7.093122788190052E-4
126,61061,63312,2251,0.0368647745696926,17.559313969686627,5.751664047628173E-4
63,55128,61434,6306,0.11438833260774924,17.559313969686627,0.0016112835843777548
127,52869,58304,5435,0.10280126350034992,17.559313969686627,0.0013887291914197744
0,110560,113675,3115,0.028174746743849493,20.121650571003556,6.7839059182229E-4
64,85456,75767,9689,0.11337998502153154,20.121650571003556,0.00211008874612076
128,235045,228793,6252,0.02659916186262205,20.121650571003556,0.0013615723852561659
65,168127,211377,43250,0.2572460104563812,20.121650571003556,0.009419066804595198
3,59952,57067,2885,0.048121830797971714,20.121650571003556,6.283007567920727E-4
4,62747,66129,3382,0.05389899118682965,20.121650571003556,7.365383568356291E-4
5,91265,96378,5113,0.05602366734235468,20.121650571003556,0.0011135188109108727
6,77480,73279,4201,0.05422044398554466,20.121650571003556,9.149017259214897E-4
7,156488,222126,65638,0.41944430243852565,20.121650571003556,0.014294767790058257
8,77185,78517,1332,0.017257239100861566,20.121650571003556,2.900854793923885E-4
9,307879,346396,38517,0.1251043429399212,20.121650571003556,0.008388305112429901
270,25740,24565,1175,0.04564879564879565,20.121650571003556,2.5589372243697936E-4
207,66806,69414,2608,0.03903840972367752,20.121650571003556,5.679751728643763E-4
208,68433,61729,6704,0.0979644323645025,20.121650571003556,0.0014600098001851145
209,152543,189901,37358,0.24490143762742309,20.121650571003556,0.008135895900255893
18,67129,68205,1076,0.01602883999463719,20.121650571003556,2.3433331518484237E-4
82,68055,70669,2614,0.03841010947028139,20.121650571003556,5.692818642129907E-4
19,69548,72019,2471,0.035529418531086446,20.121650571003556,5.381390537376817E-4
83,67230,76541,9311,0.1384947196192176,20.121650571003556,0.0020277671911580553
20,221864,264542,42678,0.19236108607074603,20.121650571003556,0.009294495562693962
84,280649,247271,33378,0.11893147668439938,20.121650571003556,0.0072691239723417
151,61067,71573,10506,0.17204054563020943,20.121650571003556,0.002288016551423749
152,60277,65014,4737,0.07858718914345439,20.121650571003556,0.0010316328197310393
153,222503,200827,21676,0.09741891120569161,20.121650571003556,0.004720640278760821
31,64340,81777,17437,0.2710133664905191,20.121650571003556,0.0037974628409647737
32,75877,76541,664,0.008751004915850654,20.121650571003556,1.446071759133228E-4
33,217604,232317,14713,0.06761364680796308,20.121650571003556,0.0032042249686938533
103,64607,70253,5646,0.08738991130991998,20.121650571003556,0.0012295965590461153
104,62375,73441,11066,0.1774108216432866,20.121650571003556,0.0024099744106277562
105,211175,213832,2657,0.01258198176867527,20.121650571003556,5.78646485544727E-4
46,57673,68530,10857,0.1882510013351135,20.121650571003556,0.0023644579953176893
238,61239,73290,12051,0.19678636163229316,20.121650571003556,0.0026244895736919475
47,69521,74833,5312,0.07640856719552365,20.121650571003556,0.0011568574073065824
239,62793,79128,16335,0.26014046151641107,20.121650571003556,0.0035574671966026026
48,195288,213041,17753,0.09090676334439392,20.121650571003556,0.0038662819186584636
240,150921,197967,47046,0.31172600234559805,20.121650571003556,0.010245766864485218
178,63802,67943,4141,0.06490392150716279,20.121650571003556,9.01834812435346E-4
179,58953,67637,8684,0.14730378437060032,20.121650571003556,0.0018912179452278543
180,186587,193787,7200,0.03858789733475537,20.121650571003556,0.0015680296183372352
126,65745,72307,6562,0.09980987147311583,20.121650571003556,0.0014290847716012414
63,61885,70090,8205,0.13258463278662033,20.121650571003556,0.001786900419230141
127,90323,67988,22335,0.24727920906081508,20.121650571003556,0.004864158545216965
0,131638,129162,2476,0.01880915844968778,22.83291306067258,4.1186599916429126E-4
64,114942,86263,28679,0.2495084477388596,22.83291306067258,0.004770559365925973
128,287401,250569,36832,0.12815543439306057,22.83291306067258,0.006126756252511784
65,300385,238311,62074,0.20664813489355327,22.83291306067258,0.010325593712489587
3,59089,62388,3299,0.055831034541115945,22.83291306067258,5.48766531196687E-4
4,79416,74776,4640,0.05842651354890702,22.83291306067258,7.718328901947947E-4
5,118920,109304,9616,0.08086108308106289,22.83291306067258,0.0015995571276105917
6,83186,81111,2075,0.0249441011708701,22.83291306067258,3.4516233774874974E-4
7,244592,247937,3345,0.013675835677372931,22.83291306067258,5.564183227805147E-4
8,89027,84803,4224,0.047446280341918744,22.83291306067258,7.026340793497441E-4
9,366969,373855,6886,0.018764527793900847,22.83291306067258,0.0011454399314399474
270,22990,27918,4928,0.21435406698564594,22.83291306067258,8.197397592413681E-4
207,81744,78713,3031,0.037079174006654926,22.83291306067258,5.041865280561255E-4
208,80686,70382,10304,0.1277049302233349,22.83291306067258,0.0017140013147774061
209,214904,214978,74,3.443397982354912E-4,22.83291306067258,1.230940385224457E-5
18,82372,77071,5301,0.0643543922692177,22.83291306067258,8.817858083884928E-4
82,90843,79706,11137,0.12259612738460861,22.83291306067258,0.0018525652797628078
19,71547,81329,9782,0.13672131605797588,22.83291306067258,0.0016271701146304916
83,131925,86957,44968,0.34086033731286713,22.83291306067258,0.007480125303077484
20,290247,285580,4667,0.016079408228164286,22.83291306067258,7.76324159167911E-4
84,293044,273908,19136,0.0653007739452096,22.83291306067258,0.0031831452988723254
151,85804,81490,4314,0.05027737634609109,22.83291306067258,7.176049759267983E-4
152,63199,74809,11610,0.1837054383771895,22.83291306067258,0.0019312456584399927
153,261803,225577,36226,0.13837121805326907,22.83291306067258,0.006025952215559619
31,85499,88710,3211,0.03755599480695681,22.83291306067258,5.34128321210234E-4
32,104473,86752,17721,0.1696227733481378,22.83291306067258,0.002947769536021973
33,280678,253449,27229,0.09701152210005771,22.83291306067258,0.0045293615877401
103,84048,79416,4632,0.05511136493432325,22.83291306067258,7.705021438323898E-4
104,119204,84032,35172,0.29505721284520653,22.83291306067258,0.005850626382312784
105,254412,242051,12361,0.04858654465984309,22.83291306067258,0.002056169473210745
46,89064,78355,10709,0.12023937842450373,22.83291306067258,0.00178137034937415
