Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1436925458270,1436925473946,15676,0,0,0,
1,1436925474016,1436925977468,503452,1,1,1,
2,1436925978492,1436926074251,95759,2 3,3,2,
3,1436926074284,1436926164181,89897,5 4,5,4,
4,1436926164232,1436926246856,82624,6 7,7,6,
5,1436926246893,1436926333442,86549,8,8,8,
