Stage ID,Stage Name,Parent IDs,Number of Tasks,Submission Time,Completion Time,Duration,Executed,
0,first at GeneralizedLinearAlgorithm.scala:182,,1,1438314455004,1438314470004,15000,True,
1,count at DataValidators.scala:38,,2400,1438314470609,1438315688138,1217529,True,
2,count at GradientDescent.scala:161,,2400,1438315688300,1438315806947,118647,True,
3,treeAggregate at GradientDescent.scala:189,,2400,1438315808138,1438315936307,128169,True,
4,treeAggregate at GradientDescent.scala:189,3,48,1438315936322,1438315937618,1296,True,
5,treeAggregate at GradientDescent.scala:189,,2400,1438315937778,1438316065993,128215,True,
6,treeAggregate at GradientDescent.scala:189,5,48,1438316066000,1438316066895,895,True,
7,treeAggregate at GradientDescent.scala:189,,2400,1438316067012,1438316193265,126253,True,
8,treeAggregate at GradientDescent.scala:189,7,48,1438316193275,1438316193978,703,True,
9,mean at LogisticRegressionApp.java:93,,2400,1438316194117,1438316315853,121736,True,
