Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1437598244995,1437598259845,14850,0,0,0,
1,1437598259901,1437598731322,471421,1,1,1,
2,1437598732337,1437598829960,97623,2 3,3,2,
3,1437598829991,1437598912506,82515,5 4,5,4,
4,1437598912533,1437598984622,72089,6 7,7,6,
5,1437598984651,1437599065456,80805,8,8,8,
