Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,14760,14850,90,0.60606056
1,471185,471421,236,0.050061412
2,97497,97623,126,0.12906794
3,82411,82515,104,0.12603769
4,72030,72089,59,0.08184328
5,80770,80805,35,0.04331415
