Stage ID,Stage Name,Parent IDs,Number of Tasks,Submission Time,Completion Time,Duration,Executed,
0,first at GeneralizedLinearAlgorithm.scala:182,,1,1440565224187,1440565237510,13323,True,
1,count at DataValidators.scala:38,,1600,1440565237962,1440568315791,3077829,True,
2,count at GradientDescent.scala:161,,1600,1440568315919,1440568537931,222012,True,
3,treeAggregate at GradientDescent.scala:189,,1600,1440568539097,1440568798453,259356,True,
4,treeAggregate at GradientDescent.scala:189,3,40,1440568798468,1440568799872,1404,True,
5,treeAggregate at GradientDescent.scala:189,,1600,1440568800013,1440569028920,228907,True,
6,treeAggregate at GradientDescent.scala:189,5,40,1440569028930,1440569029637,707,True,
7,treeAggregate at GradientDescent.scala:189,,1600,1440569029727,1440569257516,227789,True,
8,treeAggregate at GradientDescent.scala:189,7,40,1440569257523,1440569258204,681,True,
9,mean at LogisticRegressionApp.java:93,,1600,1440569258300,1440569518754,260454,True,
