Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440690703635,1440690713701,10066,0,0,0,
1,1440690713756,1440691244981,531225,1,1,1,
2,1440691244996,1440691265233,20237,2,2,2,
3,1440691266221,1440691288915,22694,3 4,4,3,
4,1440691288946,1440691309037,20091,5 6,6,5,
5,1440691309061,1440691329320,20259,7 8,8,7,
6,1440691329345,1440691352002,22657,9,9,9,
