Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440531409217,1440531418513,9296,0,0,0,
1,1440531418702,1440532359366,940664,1,1,1,
2,1440532359383,1440532427937,68554,2,2,2,
3,1440532428952,1440532499289,70337,3 4,4,3,
4,1440532499322,1440532564203,64881,5 6,6,5,
5,1440532564228,1440532628603,64375,7 8,8,7,
6,1440532628769,1440532698427,69658,9,9,9,
