Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1438274625539,1438274638844,13305,0,0,0,
1,1438274638903,1438275218783,579880,1,1,1,
2,1438275218799,1438275249330,30531,2,2,2,
3,1438275250391,1438275284859,34468,3 4,4,3,
4,1438275284885,1438275315441,30556,5 6,6,5,
5,1438275315465,1438275348189,32724,7 8,8,7,
6,1438275348247,1438275380370,32123,9,9,9,
