Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440183019423,1440183033142,13719,0,0,0,
1,1440183033633,1440184159556,1125923,1,1,1,
2,1440184159572,1440184237179,77607,2,2,2,
3,1440184238258,1440184314411,76153,3 4,4,3,
4,1440184314441,1440184389862,75421,5 6,6,5,
5,1440184389897,1440184465267,75370,7 8,8,7,
6,1440184465822,1440184544566,78744,9,9,9,
