Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440732979457,1440732994687,15230,0,0,0,
1,1440732994781,1440735116188,2121407,1,1,1,
2,1440735116208,1440735312565,196357,2,2,2,
3,1440735313673,1440735512063,198390,3 4,4,3,
4,1440735512095,1440735705793,193698,5 6,6,5,
5,1440735705816,1440735891867,186051,7 8,8,7,
6,1440735891933,1440736090030,198097,9,9,9,
