Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1437599611655,1437599632410,20755,0,0,0,
1,1437599632469,1437600164491,532022,1,1,1,
2,1437600165521,1437600286863,121342,2 3,3,2,
3,1437600286897,1437600386719,99822,5 4,5,4,
4,1437600386760,1437600469450,82690,6 7,7,6,
5,1437600469492,1437600553681,84189,8,8,8,
