Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440695385497,1440695399243,13746,0,0,0,
1,1440695399321,1440696332156,932835,1,1,1,
2,1440696332172,1440696382592,50420,2,2,2,
3,1440696383591,1440696439373,55782,3 4,4,3,
4,1440696439402,1440696495813,56411,5 6,6,5,
5,1440696495882,1440696555484,59602,7 8,8,7,
6,1440696555552,1440696616676,61124,9,9,9,
