Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,15000,15132,132,0.8723236
1,1217529,1218055,526,0.0431836
2,118647,118789,142,0.119539686
3,129465,129692,227,0.17503008
4,129110,129251,141,0.10909006
5,126956,127061,105,0.082637474
6,121736,121806,70,0.057468437
