Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,15129,15268,139,0.91040087
1,1374869,1375388,519,0.037734807
2,135010,135148,138,0.102110274
3,144263,144480,217,0.1501938
4,156150,156293,143,0.09149482
5,143966,144068,102,0.0707999
6,137932,138011,79,0.057241816
