Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,3506,3594,88,2.4485252
1,72177,72421,244,0.33691883
2,1120,1197,77,6.432749
3,2984,3109,125,4.0205855
4,1245,1317,72,5.4669704
5,1193,1232,39,3.1655843
6,1523,1549,26,1.6785022
