Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440164435766,1440164439360,3594,0,0,0,
1,1440164439406,1440164511827,72421,1,1,1,
2,1440164511842,1440164513039,1197,2,2,2,
3,1440164514086,1440164517195,3109,3 4,4,3,
4,1440164517222,1440164518539,1317,5 6,6,5,
5,1440164518563,1440164519795,1232,7 8,8,7,
6,1440164519820,1440164521369,1549,9,9,9,
