Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440736811434,1440736825311,13877,0,0,0,
1,1440736825440,1440739058146,2232706,1,1,1,
2,1440739058166,1440739272405,214239,2,2,2,
3,1440739277006,1440739476269,199263,3 4,4,3,
4,1440739476294,1440739667825,191531,5 6,6,5,
5,1440739667849,1440739874379,206530,7 8,8,7,
6,1440739874495,1440740107075,232580,9,9,9,
