Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1436920045330,1436920052727,7397,0,0,0,
1,1436920052756,1436920127659,74903,1,1,1,
2,1436920128724,1436920131945,3221,2 3,3,2,
3,1436920131977,1436920133541,1564,5 4,5,4,
4,1436920133566,1436920134798,1232,6 7,7,6,
5,1436920134821,1436920136638,1817,8,8,8,
