Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,16230,16364,134,0.81887066
1,1261103,1261626,523,0.041454438
2,127158,127287,129,0.10134578
3,134879,135098,219,0.16210455
4,142410,142583,173,0.12133283
5,120283,120389,106,0.088047914
6,118899,118974,75,0.06303898
