Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,16262,16372,110,0.6718788
1,1457569,1457969,400,0.027435424
2,104835,104944,109,0.10386492
3,127723,127946,223,0.17429228
4,115079,115196,117,0.101566024
5,126029,126092,63,0.04996352
6,119135,119183,48,0.0402742
