Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,59849,60020,171,0.28490505
1,329333,329604,271,0.08221988
2,521548,521667,119,0.022811487
3,334808,334904,96,0.02866493
4,257696,257799,103,0.039953608
5,171750,171829,79,0.045975942
