Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,282897,283039,142,0.050169766
1,1034362,1034649,287,0.027738875
2,2350983,2351074,91,0.0038705715
3,1339791,1339902,111,0.008284188
4,983805,983916,111,0.011281451
5,443852,443957,105,0.02365094
