Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,202636,202781,145,0.07150571
1,596347,596646,299,0.050113466
2,1239814,1239931,117,0.009436009
3,816311,816423,112,0.013718379
4,626802,626918,116,0.018503217
5,298518,298626,108,0.03616564
