Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,6784,6875,91,1.3236363
1,191977,192205,228,0.118623346
2,979,1040,61,5.8653846
3,2615,2731,116,4.247528
4,1532,1619,87,5.3736873
5,1410,1450,40,2.7586207
6,2682,2711,29,1.069716
