Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1437636332985,1437636348132,15147,0,0,0,
1,1437636348194,1437637335391,987197,1,1,1,
2,1437637336444,1437637576019,239575,2 3,3,2,
3,1437637576047,1437637812731,236684,5 4,5,4,
4,1437637812758,1437638035750,222992,6 7,7,6,
5,1437638035794,1437638252102,216308,8,8,8,
