Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,14670,14771,101,0.68377227
1,692713,693103,390,0.056268692
2,47375,47473,98,0.20643312
3,60700,60883,183,0.3005765
4,51314,51419,105,0.20420468
5,46203,46269,66,0.1426441
6,48239,48283,44,0.091129385
