Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440702774102,1440702788063,13961,0,0,0,
1,1440702788154,1440704045521,1257367,1,1,1,
2,1440704045539,1440704162210,116671,2,2,2,
3,1440704163243,1440704291620,128377,3 4,4,3,
4,1440704291647,1440704425619,133972,5 6,6,5,
5,1440704425643,1440704576790,151147,7 8,8,7,
6,1440704576825,1440704726251,149426,9,9,9,
