Stage ID,Stage Name,Parent IDs,Number of Tasks,Submission Time,Completion Time,Duration,Executed,
0,first at GeneralizedLinearAlgorithm.scala:182,,1,1440208685327,1440208700593,15266,True,
1,count at DataValidators.scala:38,,1600,1440208701085,1440210512077,1810992,True,
2,count at GradientDescent.scala:161,,1600,1440210512236,1440210664340,152104,True,
3,treeAggregate at GradientDescent.scala:189,,1600,1440210665537,1440210797093,131556,True,
4,treeAggregate at GradientDescent.scala:189,3,40,1440210797110,1440210798215,1105,True,
5,treeAggregate at GradientDescent.scala:189,,1600,1440210798358,1440210928092,129734,True,
6,treeAggregate at GradientDescent.scala:189,5,40,1440210928099,1440210928673,574,True,
7,treeAggregate at GradientDescent.scala:189,,1600,1440210928761,1440211060723,131962,True,
8,treeAggregate at GradientDescent.scala:189,7,40,1440211060731,1440211061251,520,True,
9,mean at LogisticRegressionApp.java:93,,1600,1440211061507,1440211230489,168982,True,
