Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1438277055657,1438277069985,14328,0,0,0,
1,1438277070067,1438277713416,643349,1,1,1,
2,1438277713432,1438277748273,34841,2,2,2,
3,1438277749354,1438277787946,38592,3 4,4,3,
4,1438277787973,1438277824320,36347,5 6,6,5,
5,1438277824386,1438277865141,40755,7 8,8,7,
6,1438277865389,1438277903695,38306,9,9,9,
