Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,14233,14328,95,0.6630374
1,643119,643349,230,0.035750423
2,34775,34841,66,0.189432
3,38468,38592,124,0.3213101
4,36268,36347,79,0.21734942
5,40707,40755,48,0.11777696
6,38276,38306,30,0.07831671
