Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1437594874217,1437594889007,14790,0,0,0,
1,1437594889063,1437595269612,380549,1,1,1,
2,1437595270652,1437595332346,61694,2 3,3,2,
3,1437595332378,1437595391726,59348,5 4,5,4,
4,1437595391764,1437595456162,64398,6 7,7,6,
5,1437595456212,1437595537110,80898,8,8,8,
