Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440589002476,1440589015974,13498,0,0,0,
1,1440589016040,1440593108198,4092158,1,1,1,
2,1440593108216,1440593404981,296765,2,2,2,
3,1440593406061,1440593752418,346357,3 4,4,3,
4,1440593752450,1440594063062,310612,5 6,6,5,
5,1440594063089,1440594399307,336218,7 8,8,7,
6,1440594399361,1440594718881,319520,9,9,9,
