Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,294043,294236,193,0.06559361
1,1293150,1293486,336,0.025976315
2,2340416,2340569,153,0.0065368717
3,1277061,1277234,173,0.013544895
4,1169021,1169219,198,0.016934382
5,426628,426781,153,0.03584977
