Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1437591526322,1437591538310,11988,0,0,0,
1,1437591538368,1437591813103,274735,1,1,1,
2,1437591814128,1437591854081,39953,2 3,3,2,
3,1437591854108,1437591884528,30420,5 4,5,4,
4,1437591884554,1437591912305,27751,6 7,7,6,
5,1437591912329,1437591942537,30208,8,8,8,
