Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1438317082410,1438317098774,16364,0,0,0,
1,1438317098836,1438318360462,1261626,1,1,1,
2,1438318360481,1438318487768,127287,2,2,2,
3,1438318488767,1438318623865,135098,3 4,4,3,
4,1438318623895,1438318766478,142583,5 6,6,5,
5,1438318766501,1438318886890,120389,7 8,8,7,
6,1438318887024,1438319005998,118974,9,9,9,
