Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1438295739703,1438295754132,14429,0,0,0,
1,1438295754193,1438296709991,955798,1,1,1,
2,1438296710010,1438296806535,96525,2,2,2,
3,1438296807627,1438296896229,88602,3 4,4,3,
4,1438296896257,1438296980804,84547,5 6,6,5,
5,1438296980828,1438297061377,80549,7 8,8,7,
6,1438297061439,1438297145283,83844,9,9,9,
