Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,13931,14044,113,0.80461407
1,1604116,1604475,359,0.02237492
2,151943,152044,101,0.06642814
3,163591,163771,180,0.109909564
4,159377,159492,115,0.07210393
5,174742,174809,67,0.03832755
6,167148,167196,48,0.028708821
