Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440551294452,1440551312069,17617,0,0,0,
1,1440551312267,1440553692779,2380512,1,1,1,
2,1440553692797,1440553891424,198627,2,2,2,
3,1440553892572,1440554095596,203024,3 4,4,3,
4,1440554095624,1440554330831,235207,5 6,6,5,
5,1440554330857,1440554531274,200417,7 8,8,7,
6,1440554531444,1440554741060,209616,9,9,9,
