Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,6303,6398,95,1.484839
1,268015,268277,262,0.09766026
2,1888,1957,69,3.5258048
3,4481,4596,115,2.5021758
4,3207,3279,72,2.1957912
5,2963,3010,47,1.5614618
6,5480,5508,28,0.5083515
