Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1438351850662,1438351865028,14366,0,0,0,
1,1438351865102,1438353380741,1515639,1,1,1,
2,1438353380761,1438353535136,154375,2,2,2,
3,1438353536325,1438353707860,171535,3 4,4,3,
4,1438353707886,1438353863781,155895,5 6,6,5,
5,1438353863804,1438354044136,180332,7 8,8,7,
6,1438354044201,1438354203900,159699,9,9,9,
