Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,9739,9834,95,0.9660362
1,220667,220877,210,0.09507554
2,22189,22319,130,0.5824634
3,14862,14978,116,0.77446926
4,14524,14581,57,0.3909197
5,17069,17105,36,0.21046478
