Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440198934255,1440198949447,15192,0,0,0,
1,1440198949521,1440200547608,1598087,1,1,1,
2,1440200547625,1440200672507,124882,2,2,2,
3,1440200673739,1440200796554,122815,3 4,4,3,
4,1440200796581,1440200918972,122391,5 6,6,5,
5,1440200918996,1440201057301,138305,7 8,8,7,
6,1440201057339,1440201179594,122255,9,9,9,
