Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,14313,14429,116,0.80393654
1,955402,955798,396,0.04143135
2,96431,96525,94,0.0973841
3,88429,88602,173,0.19525519
4,84428,84547,119,0.14075011
5,80488,80549,61,0.0757303
6,83793,83844,51,0.06082725
