Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,10918,11111,193,1.7370174
1,405790,406028,238,0.058616646
2,10609,10675,66,0.61826694
3,16051,16172,121,0.7482068
4,13519,13598,79,0.5809678
5,12692,12732,40,0.31416902
6,15112,15143,31,0.20471504
