Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440205305897,1440205320901,15004,0,0,0,
1,1440205320965,1440207054793,1733828,1,1,1,
2,1440207054810,1440207211850,157040,2,2,2,
3,1440207213997,1440207342712,128715,3 4,4,3,
4,1440207342742,1440207482456,139714,5 6,6,5,
5,1440207482480,1440207613349,130869,7 8,8,7,
6,1440207613409,1440207745603,132194,9,9,9,
