Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1436919846003,1436919849817,3814,0,0,0,
1,1436919849899,1436919880044,30145,1,1,1,
2,1436919881036,1436919883960,2924,2 3,3,2,
3,1436919883991,1436919885278,1287,5 4,5,4,
4,1436919885301,1436919886208,907,6 7,7,6,
5,1436919886230,1436919887277,1047,8,8,8,
