Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,10411,10581,170,1.6066535
1,783540,783776,236,0.030110642
2,48227,48287,60,0.12425704
3,53001,53128,127,0.23904534
4,50352,50429,77,0.15268992
5,50380,50422,42,0.08329697
6,54238,54266,28,0.051597685
