Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,17966,18206,240,1.3182467
1,994610,995008,398,0.03999968
2,90588,90692,104,0.11467384
3,131299,131473,174,0.13234656
4,152045,152165,120,0.078861766
5,89503,89563,60,0.06699195
6,86224,86278,54,0.06258838
