Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,17418,17527,109,0.62189764
1,717933,718318,385,0.053597435
2,59162,59259,97,0.16368821
3,68632,68804,172,0.24998547
4,63830,63947,117,0.18296401
5,67641,67707,66,0.097478844
6,68916,68961,45,0.06525427
