Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1438281146695,1438281164222,17527,0,0,0,
1,1438281164304,1438281882622,718318,1,1,1,
2,1438281882641,1438281941900,59259,2,2,2,
3,1438281942910,1438282011714,68804,3 4,4,3,
4,1438282011744,1438282075691,63947,5 6,6,5,
5,1438282075714,1438282143421,67707,7 8,8,7,
6,1438282143655,1438282212616,68961,9,9,9,
