Job ID,Estimated Duration,Actual Duration,Error,Error Percentage
0,7000,7105,105,1.4778326
1,241152,241369,217,0.08990384
2,1006,1076,70,6.5055766
3,3353,3473,120,3.4552262
4,1932,2008,76,3.7848606
5,1794,1843,49,2.6587086
6,3742,3771,29,0.76902676
