Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440688841300,1440688848405,7105,0,0,0,
1,1440688848592,1440689089961,241369,1,1,1,
2,1440689089978,1440689091054,1076,2,2,2,
3,1440689096316,1440689099789,3473,3 4,4,3,
4,1440689099817,1440689101825,2008,5 6,6,5,
5,1440689101849,1440689103692,1843,7 8,8,7,
6,1440689103752,1440689107523,3771,9,9,9,
