Job ID,Submission Time,Completion Time,Duration,Stage IDs,maxStageID,minStageID,
0,1440729247039,1440729260644,13605,0,0,0,
1,1440729260749,1440731287607,2026858,1,1,1,
2,1440731287627,1440731457710,170083,2,2,2,
3,1440731458702,1440731632553,173851,3 4,4,3,
4,1440731632583,1440731834364,201781,5 6,6,5,
5,1440731834387,1440732096410,262023,7 8,8,7,
6,1440732096459,1440732312655,216196,9,9,9,
