Stage ID,Stage Name,Parent IDs,Number of Tasks,Submission Time,Completion Time,Duration,Executed,
0,first at GeneralizedLinearAlgorithm.scala:182,,1,1440202077194,1440202092014,14820,True,
1,count at DataValidators.scala:38,,1600,1440202092478,1440203747286,1654808,True,
2,count at GradientDescent.scala:161,,1600,1440203747470,1440203878276,130806,True,
3,treeAggregate at GradientDescent.scala:189,,1600,1440203879456,1440204011424,131968,True,
4,treeAggregate at GradientDescent.scala:189,3,40,1440204011438,1440204012607,1169,True,
5,treeAggregate at GradientDescent.scala:189,,1600,1440204012750,1440204143260,130510,True,
6,treeAggregate at GradientDescent.scala:189,5,40,1440204143267,1440204143715,448,True,
7,treeAggregate at GradientDescent.scala:189,,1600,1440204143799,1440204273135,129336,True,
8,treeAggregate at GradientDescent.scala:189,7,40,1440204273143,1440204273593,450,True,
9,mean at LogisticRegressionApp.java:93,,1600,1440204273687,1440204419112,145425,True,
